id	name	ascii	alt_name	lat	long	feat_class	feat_code	country	cc2	admin1	admin2	admin3	admin4	population	elevation	dem	tz	modified_at
5983433	Innisfil	Innisfil		44.30011	-79.64964	P	PPL	CA		08				7345		266	America/Toronto	2006-01-22
5983720	Iqaluit	Iqaluit	Gorad Ikaluit,Ikalouit,Ikaluit,Ikaluita,Ikaluitas,Ikaluito,Iqaluit,YFB,aykalwyt,ikallu-iteu,ikaruito,ikkaluyit,ikvalyu'ita,yi kui te,Ικάλουιτ,Ікалуїт,Горад Ікалуіт,Икалуит,איקאלואיט,إيكالويت,اکالوئٹ,इक्वाल्युईत,இக்காலுயிட்,იკალუიტი,ᐃᖃᓗᐃᑦ,イカルイト,伊魁特,이칼루이트	63.75059	-68.51449	P	PPLA	CA		14				6124		78	America/Iqaluit	2010-07-30
5987650	Joliette	Joliette	XJL	46.01677	-73.44915	P	PPL	CA		10	14			34772		56	America/Montreal	2006-01-22
5989045	Kamloops	Kamloops	Kamloops,Kamlups,YKA,kamlwbs, kwlwmbya albrytanyt,kamlwps,kamurupusu,kan lu pu si,Камлупс,كاملوبس، كولومبيا البريطانية,کاملوپس,کملوپس، برٹش کولمبیا,カムループス,坎卢普斯	50.66648	-120.3192	P	PPL	CA		02				68714		414	America/Vancouver	2010-01-29
5989403	Kapuskasing	Kapuskasing	Kapuskejsing,YYU,kabwskaysynj, awntaryw,Капускейсінг,Капускејсинг,Капъскейсинг,كابوسكايسينج، أونتاريو	49.41694	-82.43308	P	PPL	CA		08				9240		219	America/Toronto	2013-09-20
5990579	Kelowna	Kelowna	Kelouna,Kelowna,YLW,ji long na,kellona,kerouna,kylwna,kylwwna,Келоуна,كيلونا,کیلونا، برٹش کولمبیا,کیلوونا,ケロウナ,基隆拿,켈로나	49.88307	-119.48568	P	PPL	CA		02				125109		350	America/Vancouver	2011-02-19
5991148	Kentville	Kentville		45.08345	-64.49876	P	PPL	CA		07				12636		26	America/Halifax	2006-01-22
5991370	Keswick	Keswick		44.25011	-79.46632	P	PPLX	CA		08				21000		230	America/Toronto	2010-08-23
5992059	Kimberley	Kimberley	Kimberley,YQE	49.67071	-115.9776	P	PPL	CA		02	5901			6513		1071	America/Edmonton	2013-10-06
5992500	Kingston	Kingston	Cataraqui,Gorad Kingstan,Kingston,Kingstonas,Kingstun,YGK,jin si dun,jing shi dun,kingseuteon,kingusuton,kynghstn,Горад Кінгстан,Кингстон,Кингстън,Кінгстон,كينغستن,کنگسٹن,キングストン,京士頓,金斯顿,킹스턴	44.22976	-76.48098	P	PPL	CA		08				114195	70	83	America/Toronto	2012-04-26
5992830	Kirkland	Kirkland		45.45008	-73.86586	P	PPL	CA		10				20491		36	America/Montreal	2010-09-23
5992836	Kirkland Lake	Kirkland Lake	Kirkland Lejk,YKX,keokeullaendeuleikeu,kyrkland lyk, awntaryw,Киркланд Лејк,كيركلاند ليك، أونتاريو,커클랜드레이크	48.14461	-80.03767	P	PPL	CA		08				7775		321	America/Toronto	2012-01-07
5992996	Kitchener	Kitchener	Gorad Kitchehner,Kiceneris,Kicenero,Kichener,Kitchener,Kiĉenero,Kičeneris,ji qin na,kchnr,khitche nex r,kichineo,kitchina,kychnr,kytshnr, awntaryw,qyz'nr,Горад Кітчэнер,Китченер,Киченер,Кіченер,קיצ'נר,كيتشنر، أونتاريو,کچنر,کیچنر,คิตเชเนอร์,კიტჩენერი,キッチナー,基秦拿,키치너	43.42537	-80.5112	P	PPL	CA		08				409112		336	America/Toronto	2011-06-30
5993072	Kitimat	Kitimat	kytymat, kwlwmbya albrytanyt,كيتيمات، كولومبيا البريطانية	54.05244	-128.65342	P	PPL	CA		02				8987		22	America/Vancouver	2010-05-27
5994839	Labrador City	Labrador City		52.94626	-66.91137	P	PPL	CA		05				10313		555	America/Goose_Bay	2008-09-17
6002133	Lac-Brome	Lac-Brome	Lac Brome	45.21678	-72.51581	P	PPL	CA		10	16			5629		209	America/Montreal	2010-09-23
6024829	Lachute	Lachute		45.65008	-74.33253	P	PPL	CA		10	15			9562		70	America/Montreal	2008-04-11
6035615	Lacombe	Lacombe	Lakom,la ke mu,lakwmb,lkwmb,Лаком,لاكومب,لکومب,拉科姆	52.46681	-113.7353	P	PPL	CA		01				10059		853	America/Edmonton	2008-04-11
6047817	Ladysmith	Ladysmith		48.98292	-123.81938	P	PPL	CA		02				8740		72	America/Vancouver	2008-04-11
6049024	Lambton Shores	Lambton Shores		43.16678	-81.93309	P	PPL	CA		08				10656		207	America/Toronto	2013-05-05
6049388	Langford	Langford	XEJ	48.44963	-123.50261	P	PPL	CA		02				22459		80	America/Vancouver	2010-09-22
6049429	Langley	Langley	Langley,YLY	49.10107	-122.65883	P	PPL	CA		02				23606		13	America/Vancouver	2013-06-01
6049430	Langley	Langley	Township of Langley	49.08297	-122.58589	P	PPL	CA		02				93726		78	America/Vancouver	2011-02-19
6049863	La Prairie	La Prairie		45.41678	-73.49917	P	PPL	CA		10	16			21763		8	America/Montreal	2010-09-23
6050194	La Sarre	La Sarre	SSQ	48.80019	-79.19964	P	PPL	CA		10	08			7206		269	America/Montreal	2008-04-11
6050263	L'Assomption	L'Assomption		45.82318	-73.4294	P	PPL	CA		10	14			16738		13	America/Montreal	2010-09-22
6050416	La Tuque	La Tuque	La Tik,La-Tjuk,YLQ,latak, kybk,latwk,Ла Тик,Ла-Тюк,لاتاك، كيبك,لاتوک	47.43337	-72.7824	P	PPL	CA		10	04			9503		165	America/Montreal	2008-04-11
6050610	Laval	Laval	Laval,Laval',Lavalis,Lavalo,la wa lei,lafal,lawal, kbk,lawl,ravu~aru,Λαβάλ,Лавал,Лаваль,לאוואל,لافال,لاوال، کبک,لاول,ラヴァル,拉瓦勒	45.56995	-73.692	P	PPL	CA		10	13			376845		34	America/Montreal	2010-08-12
6050650	Lavaltrie	Lavaltrie		45.88338	-73.28245	P	PPL	CA		10	14			8762		21	America/Montreal	2008-04-11
6051562	Leduc	Leduc	Leduk,lideog,lwdwk,lydwk,Ледук,لودوک,ليدوك,리덕	53.26682	-113.55201	P	PPL	CA		01				15561		728	America/Edmonton	2008-04-11
6052788	Les Coteaux	Les Coteaux		45.28338	-74.23254	P	PPL	CA		10	16			10622		44	America/Montreal	2008-04-11
6053154	Lethbridge	Lethbridge	Letbric,Letbridz,Letbridzas,Letbridzh,Letbridžas,Lethbridge,YQL,lai si bu li qi,leseubeuliji,lythbrydj,resuburijji,Летбридж,Летбриџ,لث‌بریج,ليثبريدج,لیتھ برج,لیتھبریج,レスブリッジ,萊斯布里奇,레스브리지	49.69999	-112.81856	P	PPL	CA		01				70617		907	America/Edmonton	2008-04-11
6053877	L'Île-Perrot	L'Ile-Perrot	L'Ile Perrot	45.38338	-73.9492	P	PPL	CA		10	16			9927		49	America/Montreal	2010-09-23
6058024	Lloydminster	Lloydminster	Llojdminister,Llojdminster,Lojdminster,YLL,lwydmnstr,lwydmynstr,Ллойдминстер,Ллойдміністер,Лојдминстер,لائڈ منسٹر,لويدمنستر,لویدمینستر	53.28346	-110.00157	P	PPL	CA		11				15910		647	America/Edmonton	2013-07-18
6058560	London	London	London,Londonas,Londono,YXU,leondeon,lndn,lndn, antaryw,londoni,lun dui,lun dun,lwndwn,rondon,Лондон,לונדון,لندن,لندن، انتاریو,لندن، اونٹاریو,ლონდონი,ロンドン,伦敦,런던	42.98339	-81.23304	P	PPL	CA		08				346765		252	America/Toronto	2012-08-19
6059891	Longueuil	Longueuil	Long'oj,Longej,Longejlo,Longjoj,Longueuil,lang ji er,lwnghwy,lwngwl,rongeru,Лонгеј,Лонгьой,Лонгёй,لونغوي,لونگؤل,ロンゲール,朗基爾	45.53121	-73.51806	P	PPL	CA		10	16			229330		18	America/Montreal	2010-09-22
6060407	Lorraine	Lorraine		45.68338	-73.78249	P	PPL	CA		10	14			9613		64	America/Montreal	2010-09-23
6060839	Louiseville	Louiseville		46.25594	-72.94145	P	PPL	CA		10	04			5819		17	America/Montreal	2008-04-11
6064180	Magog	Magog		45.26678	-72.14909	P	PPL	CA		10	05			15550		220	America/Montreal	2008-04-11
6065686	Maple Ridge	Maple Ridge	Mehpl-Ridzh,feng shu ling,mabl rydj, kwlwmbya albrytanyt,meipeulliji,meipururijji,Мэпл-Ридж,مابل ريدج، كولومبيا البريطانية,メイプルリッジ,楓樹嶺,메이플리지	49.21939	-122.60193	P	PPL	CA		02				70000		42	America/Vancouver	2010-02-27
6066350	Marieville	Marieville		45.43338	-73.16585	P	PPL	CA		10	16			5600		34	America/Montreal	2008-04-11
6066513	Markham	Markham	Markam,Markem,Markhamo,Markum,makamu,markam,wan jin shi,Маркам,Маркем,Маркъм,ماركام,مارکھم، انٹاریو,マーカム,萬錦市	43.86682	-79.2663	P	PPL	CA		08				261573		168	America/Toronto	2011-12-30
6067494	Mascouche	Mascouche		45.74965	-73.59956	P	PPL	CA		10	14			34626		17	America/Montreal	2010-09-22
6071618	Medicine Hat	Medicine Hat	Medicine Hat,Medikan Hat,Medisin Hetas,Medisin Khat,Medisin-Get,Medisin-Khat,YXH,mdsyn hat,mdysyn ht,mei di xin ha te,Медисин Хат,Медисин-Гет,Медисин-Хат,مدسين هات,مدیسین هت,میڈیسن ہیٹ,梅迪辛哈特	50.05006	-110.66834	P	PPL	CA		01				63138		692	America/Edmonton	2008-04-11
6071876	Melfort	Melfort	Melfort,Мелфорт	52.86673	-104.61768	P	PPL	CA		11				5410		457	America/Regina	2008-04-11
6072206	Mercier	Mercier		45.31678	-73.74919	P	PPL	CA		10	16			10121		47	America/Montreal	2010-09-23
6072350	Merritt	Merritt	YMB	50.11225	-120.7942	P	PPL	CA		02				7179		593	America/Vancouver	2008-04-11
6073363	Midland	Midland	Midland,mei de lan,mydland, awntaryw,Мидланд,Мідланд,ميدلاند، أونتاريو,美德兰	44.7501	-79.88296	P	PPL	CA		08				31502		195	America/Toronto	2006-01-22
6074377	Milton	Milton		43.51681	-79.88294	P	PPLA2	CA		08	5969719			84362	195	194	America/Toronto	2013-07-19
6075061	Mirabel	Mirabel		45.65008	-74.08251	P	PPL	CA		10	15			34626		70	America/Montreal	2010-09-22
6075081	Miramichi	Miramichi	Miramichi,Miramishi,YCH,Мирамиши,Мірамічі,میرامچھی	47.02895	-65.50186	P	PPL	CA		04	1309			18129		20	America/Moncton	2013-08-10
6075357	Mississauga	Mississauga	Misisaga,Misisoga,Misisogo,Missisoga,Mississauga,Mississoga,mi xi sha jia,mishisaga,misisaga,misisogeo,mss saga,mssaga,mysysagha,mysyswgh,mysyswja,Мисисага,Мисисога,Миссиссога,Міссісога,מיסיסוגה,مسس ساگا,مسساگا,ميسيساغا,ميسيسوجا,मिसिसागा,ਮਿੱਸਿੱਸਾਗਾ,මිසිසාගා,ミシサガ,密西沙加,미시소거	43.5789	-79.6583	P	PPL	CA		08				668549		159	America/Toronto	2012-07-01
6076211	Moncton	Moncton	Mon'kton,Moncton,Monkton,Monktonas,Monktono,YQM,meng ke dun,monkuton,mwnktwn,mx ngk tan,Μόνκτον,Монктон,مونكتون,مونکتون,مونکٹون,มองก์ตัน,モンクトン,蒙克顿	46.11594	-64.80186	P	PPL	CA		04				87467		14	America/Moncton	2010-01-29
6077128	Mont-Laurier	Mont-Laurier		46.55011	-75.4993	P	PPL	CA		10	15			13405		226	America/Montreal	2010-09-23
6077243	Montréal	Montreal	Lungsod ng Montreal,Lungsod ng Montréal,Monreal,Monreal',Monreala,Monrealis,Monreyal,Monreāla,Mons Regius,Mont-real,Montreal,Montreal - Montreal,Montreal - Montréal,Montreal City,Montreali,Montrealo,Montréal,YMQ,meng te li er,monreali,monteuliol,montorioru,mwntral,mwntryal,Μοντρεαλ,Μόντρεαλ,Монреал,Монреаль,Монтреал,מונטריאול,مونترآل,مونتریال,مونترېئال,მონრეალი,ᒧᕆᐊᓪ,モントリオール,蒙特利尔,몬트리올	45.50884	-73.58781	P	PPLA2	CA		10	06			3268513		216	America/Montreal	2012-08-02
6077265	Montréal-Ouest	Montreal-Ouest	Montreal West	45.45286	-73.64918	P	PPL	CA		10				5184		48	America/Montreal	2010-09-23
6077315	Mont-Royal	Mont-Royal		45.51675	-73.64918	P	PPL	CA		10				18933		47	America/Montreal	2010-09-23
6077340	Mont-Saint-Hilaire	Mont-Saint-Hilaire		45.56678	-73.19915	P	PPL	CA		10	16			15720		4	America/Montreal	2010-09-23
6077445	Mont-Tremblant	Mont-Tremblant	Mont-Tremblant,YTM	46.21274	-74.58438	P	PPL	CA		10	15			8892		244	America/Montreal	2013-08-17
6078112	Moose Jaw	Moose Jaw	Moose Jaw,Mus DZo,Mus Dzo,Mus-Dzho,Muus-dzho,Mūs Džo,YMJ,mu si qiao,mwsjaw,Мус Џо,Мус-Джо,Муус-джо,موسجاو,穆斯乔	50.40005	-105.53445	P	PPL	CA		11				32166		552	America/Regina	2013-09-22
6078447	Morden	Morden		49.1919	-98.10136	P	PPL	CA		03				6395		306	America/Winnipeg	2008-04-11
6078636	Morinville	Morinville		53.80014	-113.65203	P	PPL	CA		01				8108		701	America/Edmonton	2008-04-11
6082231	Mount Pearl	Mount Pearl		47.51659	-52.78135	P	PPL	CA		05				24671		109	America/St_Johns	2010-09-22
6085772	Nanaimo	Nanaimo	Nanaimo,Nanajmo,YCD,na nai mo,nanaimo,nanaymw,nanaymw, brytysh klmbya,Нанаймо,Нанајмо,نانائمو,نانائیمو، برٹش کولمبیا,نانایمو,نانایمو، بریتیش کلمبیا,ナナイモ,纳奈莫,나나이모	49.16638	-123.94003	P	PPL	CA		02				84905		16	America/Vancouver	2013-06-23
6086871	Nelson	Nelson	Nel'son,Nelson,neruson,nylswn, kwlwmbya albrytanyt,Нелсон,Нельсон,نيلسون، كولومبيا البريطانية,ネルソン	49.49985	-117.28553	P	PPL	CA		02				9813		541	America/Vancouver	2012-02-20
6087579	New Glasgow	New Glasgow		45.58344	-62.64863	P	PPL	CA		07				20322		11	America/Halifax	2006-01-22
6087701	Newmarket	Newmarket	N'jumarket,Njumarket,niu ma ke te,nyumakes,nywmarkt, awntaryw,Њумаркет,Ньюмаркет,نيوماركت، أونتاريو,纽马克特,뉴마켓	44.05011	-79.46631	P	PPL	CA		08				74295		250	America/Toronto	2011-12-30
6087844	New Westminster	New Westminster	N'ju-Uehstminster,Nju Vestminster,nyuuesutominsuta,nyuweseuteuminseuteo,nyw wystmynystr, kwlwmbya albrytanyt,xin wei si min si te,Њу Вестминстер,Нью-Уэстминстер,نيو ويستمينيستر، كولومبيا البريطانية,نیو وسٹمنسٹر,ニューウエストミンスター,新威斯敏斯特,뉴웨스트민스터	49.20678	-122.91092	P	PPL	CA		02				58549		64	America/Vancouver	2007-08-16
6087892	Niagara Falls	Niagara Falls	Najagara Fols,Niagara Falls,Niagara Folsas,Niagara-Folls,Niagara-Fols,XLV,naiagalapolseu,naiagaraforuzu,ni ya jia la pu bu cheng,nyagara falz,nyagra falz,nyghara fwlz, awntaryw,Најагара Фолс,Ниагара-Фолс,Ніагара-Фоллс,نيغارا فولز، أونتاريو,نیاگارا فالز,نیاگرا فالز,ナイアガラフォールズ,尼亚加拉瀑布城,나이아가라폴스	43.10012	-79.06627	P	PPL	CA		08				82000		184	America/Toronto	2009-06-07
6088132	Nicolet	Nicolet		46.21676	-72.61582	P	PPL	CA		10	04			5257		20	America/Montreal	2008-04-11
6089125	Norfolk County	Norfolk County		42.8334	-80.38297	P	PPL	CA		08				60847		235	America/Toronto	2010-09-22
6089404	North Battleford	North Battleford	North Battleford,YQW	52.77972	-108.2967	P	PPL	CA		11				19440		525	America/Regina	2013-10-06
6089426	North Bay	North Bay	Gorad Nort-Bej,Nort Bej,Nort-Bej,YYB,nosubei,nwrth bay, awntaryw,Горад Норт-Бей,Норт Беј,Норт-Бей,نارتھ بے,نورث باي، أونتاريو,ノースベイ	46.3168	-79.46633	P	PPL	CA		08				50170		206	America/Toronto	2008-04-11
6089661	North Cowichan	North Cowichan		48.84133	-123.68596	P	PPL	CA		02				32272		145	America/Vancouver	2006-01-22
6090405	North Perth	North Perth		43.7251	-80.96723	P	PPL	CA		08				12254		380	America/Toronto	2013-05-05
6090579	North Saanich	North Saanich		48.66634	-123.41933	P	PPL	CA		02				11089		11	America/Vancouver	2013-05-05
6090785	North Vancouver	North Vancouver		49.31636	-123.06934	P	PPL	CA		02	5909			48000	68	89	America/Vancouver	2013-08-28
6091104	North York	North York	Nort-Jork,bei yue ke,nort york,nosuyoku,Норт-Йорк,நோர்த் யோர்க்,ノースヨーク,北約克	43.76681	-79.4163	P	PPL	CA		08				636000	180	178	America/Toronto	2011-12-07
6091369	Notre-Dame-de-l'Île-Perrot	Notre-Dame-de-l'Ile-Perrot		45.36678	-73.9325	P	PPL	CA		10	16			9885		41	America/Montreal	2010-09-23
6091422	Notre-Dame-des-Prairies	Notre-Dame-des-Prairies		46.05007	-73.43245	P	PPL	CA		10	14			8230		62	America/Montreal	2010-09-23
6091919	Oak Bay	Oak Bay		48.44964	-123.3026	P	PPL	CA		02				18015		45	America/Vancouver	2013-05-05
6092122	Oakville	Oakville	Okvil,Okvill,Oukvil,XOK,ao ke wei er,awkfyl, awntaryw,okeubil,okubiru,Оквил,Оквилл,Оквілл,Оуквил,أوكفيل، أونتاريو,اوک‌ویل,オークビル,奥克维尔,오크빌	43.45011	-79.68292	P	PPL	CA		08				165697		99	America/Toronto	2012-01-15
6093010	Okotoks	Okotoks		50.72885	-113.98281	P	PPL	CA		01				14826		1071	America/Edmonton	2009-03-25
6093347	Olds	Olds		51.78341	-114.10199	P	PPL	CA		01				6947		1039	America/Edmonton	2008-04-11
6094201	Orangeville	Orangeville		43.9168	-80.09967	P	PPL	CA		08				32640		443	America/Toronto	2008-04-11
6094325	Orillia	Orillia	Orilija,Orillija,awrylya,Орилија,Ориллия,أوريليا,اوریلیا	44.60868	-79.42068	P	PPL	CA		08				30178		232	America/Toronto	2009-07-31
6094407	Oromocto	Oromocto		45.83512	-66.47917	P	PPL	CA		04				8998		27	America/Moncton	2008-04-11
6094578	Oshawa	Oshawa	Osava,Oshava,Ošava,QWA,YOO,ao sha hua,awshawa,oshava,oshawa,osyawa,Ошава,أوشاوا,اوشاوا,ოშავა,オシャワ,奧沙華,오샤와	43.90012	-78.84957	P	PPL	CA		08				247989		105	America/Toronto	2013-09-22
6094817	Ottawa	Ottawa	Gorad Atava,Otava,Otavo,Otawa,Ottaba,Ottahua,Ottava,Ottavae,Ottawa,YOW,atawa,atoya,attava,awtawa,otava,otawa,ottava,wo tai hua,xxttawa,AA¬²±,Οττάβα,Οτταβα,Горад Атава,Отава,Оттавæ,Оттава,Օտտավա,אוטווה,אטאווא,أوتاوا,ئۆتاوا,اتاوا,اوتآوآ,اوٹاوا,اٹاوہ,ओटावा,অটোয়া,ਓਟਾਵਾ,ଓଟାୱା,ஒட்டாவா,ಆಟ್ಟಾವಾ,ഓട്ടവ,ออตตาวา,ཨོ་ཏ་ཝ།,အော့တဝမြို့,ოტავა,ኦታዋ,ᎠᏔᏩ,ᐊᑐᕚ/atavaa,オタワ,渥太華,오타와	45.41117	-75.69812	P	PPLC	CA		08				812129		71	America/Toronto	2010-09-13
6094884	Otterburn Park	Otterburn Park		45.53338	-73.21585	P	PPL	CA		10	16			8464		13	America/Montreal	2010-09-23
6095645	Owen Sound	Owen Sound	Oven Saund,YOS,awyn sawnd,Овен Саунд,أوين ساوند,اوون ساؤنڈ	44.56717	-80.94349	P	PPL	CA		08				22625		180	America/Toronto	2009-07-31
6098642	Parksville	Parksville		49.31633	-124.31945	P	PPL	CA		02				21150		39	America/Vancouver	2012-05-18
6098747	Parry Sound	Parry Sound	Pari Saund,Parri-Saund,YPD,parisaundo,Пари Саунд,Паррі-Саунд,パリーサウンド	45.34732	-80.03527	P	PPL	CA		08	6098746			6469		183	America/Toronto	2013-09-22
6100069	Peace River	Peace River	Pis River,YPE,pi si li fu,Пис Ривер,皮斯里弗	56.2501	-117.28599	P	PPL	CA		01				5340		398	America/Edmonton	2008-04-11
6100832	Pembroke	Pembroke	YTA	45.81681	-77.11616	P	PPL	CA		08				15551		120	America/Toronto	2008-04-11
6101141	Penticton	Penticton	Pentikton,YYF,byntyktwn, kwlwmbya albrytanyt,Пентиктон,بينتيكتون، كولومبيا البريطانية,پینٹکٹان	49.48062	-119.58584	P	PPL	CA		02				37721		357	America/Vancouver	2009-07-31
6101546	Perth	Perth	Pert,pasu,Перт,パース	44.90011	-76.24939	P	PPL	CA		08				6481		134	America/Toronto	2008-04-11
6101606	Petawawa	Petawawa	Petawawa,YWA	45.89452	-77.28007	P	PPL	CA		08				15988		143	America/Toronto	2013-10-26
6101645	Peterborough	Peterborough	Piterboro,YPQ,bi de bao,bytyrbwrwgh, awntaryw,pitaboro,piteobeoleo,Питерборо,Пітерборо,بيتيربوروغ، أونتاريو,پیٹربروہ,ピーターボロ,彼得堡,피터버러	44.30012	-78.31623	P	PPL	CA		08				75877		188	America/Toronto	2010-01-29
6103581	Petrolia	Petrolia		42.86678	-82.14981	P	PPL	CA		08				5453		190	America/Toronto	2008-04-11
6104111	Pickering	Pickering	Pikering,bykryngh, awntaryw,pikaringu,pkrng,Пикеринг,Пікерінг,بيكرينغ، أونتاريو,پکرنگ,ピカリング	43.90012	-79.13289	P	PPL	CA		08				87838		214	America/Toronto	2010-09-22
6104876	Pincourt	Pincourt		45.38338	-73.9825	P	PPL	CA		10	16			11197		27	America/Montreal	2010-09-23
6105815	Pitt Meadows	Pitt Meadows	Pitt Meadows,Pitt-Medous,Pitts Meadows,Питт-Медоус	49.22119	-122.68965	P	PPL	CA		02				17410		13	America/Vancouver	2010-04-15
6107325	Pointe-Claire	Pointe-Claire		45.44868	-73.81669	P	PPL	CA		10	06			30161		45	America/Montreal	2010-09-23
6109273	Ponoka	Ponoka		52.6768	-113.58147	P	PPL	CA		01				6656		806	America/Edmonton	2010-12-16
6110611	Pont Rouge	Pont Rouge		48.88332	-72.08247	P	PPL	CA		10				7518		135	America/Montreal	2010-09-23
6111529	Portage la Prairie	Portage la Prairie	Portage la Prairie,Portedzh-la-Preri,Portidz la Preri,Portidzh-la-Preri,YPG,prtagy la prayry,Портедж-ла-Прері,Портидж-ла-Прери,Портиџ ла Прери,پرتاگی لا پرائری,پورٹیج لا پریری، مینی ٹوبا	49.97282	-98.29263	P	PPL	CA		03				12957		263	America/Winnipeg	2013-09-22
6111632	Port Alberni	Port Alberni	Port Alberni,YPB,ai bo ni gang,bwrt albyrny, kwlwmbya albrytanyt,Порт Алберни,بورت ألبيرني، كولومبيا البريطانية,پورٹ البرنی,艾伯尼港	49.24133	-124.8028	P	PPL	CA		02				21282		22	America/Vancouver	2008-04-11
6111696	Port-Cartier	Port-Cartier		50.03339	-66.86545	P	PPL	CA		10	09			5851		31	America/Montreal	2008-04-11
6111704	Port Colborne	Port Colborne	Port Kolborn,Port-Kolborn,bwrt kwlbwrn, awntaryw,poteukolbon,potokorubon,Порт Колборн,Порт-Колборн,بورت كولبورن، أونتاريو,پورٹ کولبورن,ポートコルボーン,포트콜본	42.90012	-79.23288	P	PPL	CA		08				18599		188	America/Toronto	2010-09-22
6111962	Port Moody	Port Moody	Port Mudi,bwrt mwdy,man de bao,poteumudi,potomudi,Порт Муди,بورت مودي,پورٹ موڈی,ポートムーディ,滿地寶,포트무디	49.28297	-122.85263	P	PPL	CA		02				27512		6	America/Vancouver	2010-09-22
6112608	Powell River	Powell River	Pauel River,YPW,bwyl ryfr, kwlwmbya albrytanyt,Пауел Ривер,بويل ريفر، كولومبيا البريطانية	49.87022	-124.54926	P	PPL	CA		02	5927			12779		40	America/Vancouver	2013-09-21
6113198	Prévost	Prevost		45.86678	-74.08251	P	PPL	CA		10	15			10132		166	America/Montreal	2010-09-23
6113335	Prince Albert	Prince Albert	Prince Albert,Prins Albert,Prins-Al'bert,Saskatoon,YPA,bryns albrt, saskatshwan,Принс Алберт,Принс-Альберт,برينس ألبرت، ساسكاتشوان,プリンス・アルバート	53.20008	-105.76772	P	PPL	CA		11				34609		431	America/Regina	2008-04-11
6113355	Prince Edward	Prince Edward	Prince Edward,Prince Edward County	44.00012	-77.24946	P	PPL	CA		08				25496		97	America/Toronto	2010-09-22
6113365	Prince George	Prince George	Abbotsford,Prince George,Prins-Dzhordzh,YXS,bryns jwrj, kwlwmbya albrytanyt,peulinseujoji,phrins cxrc,prns jwrj, brytysh klmbya,qiao zhi wang zi cheng,Принс-Джордж,Прінс-Джордж,برينس جورج، كولومبيا البريطانية,پرنس جارج، برٹش کولمبیا,پرنس جورج، بریتیش کلمبیا,พรินซ์จอร์จ,乔治王子城,프린스조지	53.9166	-122.75301	P	PPL	CA		02				65558		578	America/Vancouver	2010-01-29
6113406	Prince Rupert	Prince Rupert	Prins Rupert,Prins-Rupert,YPR,bryns rwbyrt, kwlwmbya albrytanyt,lu po te wang zi gang,peulinseulupeoteu,purinsurupato,Принс Руперт,Принс-Руперт,Прінс-Руперт,برينس روبيرت، كولومبيا البريطانية,プリンスルパート,鲁珀特王子港,프린스루퍼트	54.31507	-130.32098	P	PPL	CA		02	5947			14708		30	America/Vancouver	2013-10-17
6113466	Princeville	Princeville		45.76684	-61.29853	P	PPL	CA		07				5571		43	America/Halifax	2010-09-23
6115187	Quesnel	Quesnel	Kvenel,YQZ,kynyl, kwlwmbya albrytanyt,Квенел,كينيل، كولومبيا البريطانية	52.97842	-122.4931	P	PPL	CA		02				13788		479	America/Vancouver	2012-07-23
6115355	Quinte West	Quinte West		44.18342	-77.56618	P	PPL	CA		08				42697		130	America/Toronto	2010-09-22
6117611	Rawdon	Rawdon		46.05007	-73.71587	P	PPL	CA		10	14			10400		176	America/Montreal	2009-12-29
6117731	Rayside-Balfour	Rayside-Balfour		46.60873	-81.20763	P	PPL	CA		08				16050		280	America/Toronto	2013-07-20
6118158	Red Deer	Red Deer	Red Deer,Red Dir,Red Dyras,Red-Dir,YQF,hong lu shi,rd dyr,Ред Дир,Ред-Дир,Ред-Дір,رد دير,رد دیر,ریڈ ڈئر,ریڈ ڈئیر,红鹿市	52.26682	-113.802	P	PPL	CA		01				73593		856	America/Edmonton	2008-04-11
6119109	Regina	Regina	Gorad Rehdzhajna,Redzaina,Redzajna,Redzhajna,Redzhajnae,Redžaina,Regina,Regina i Saskatchewan,Regino,Rengina,Reĝino,Ridzhajna,Régina,Urbs Reginae,YQR,li gu na,li jia na,lijaina,rejaina,rg'yynh,rjayna,ryjayna,Ρεγγίνα,Горад Рэджайна,Реджайнæ,Реджайна,Реџајна,Риджайна,רג'יינה,رجاینا,ريجاينا,ரெஜைனா,რეჯაინა,レジャイナ,里賈納,里贾纳,리자이나	50.45008	-104.6178	P	PPLA	CA		11				176183		577	America/Regina	2010-07-29
6119448	Renfrew	Renfrew		45.46681	-76.68272	P	PPL	CA		08				8018		128	America/Toronto	2008-04-11
6119518	Repentigny	Repentigny		45.74222	-73.45008	P	PPL	CA		10	14			76237		10	America/Montreal	2010-09-22
6121621	Revelstoke	Revelstoke	Revelstouk,YRV,ryfylstwk, kwlwmbya albrytanyt,Ревелстоук,ريفيلستوك، كولومبيا البريطانية,ریول سٹوک	50.98317	-118.2023	P	PPL	CA		02				7533		439	America/Vancouver	2008-04-11
6122037	Richelieu	Richelieu		45.44336	-73.24602	P	PPL	CA		10	16			5208		29	America/Montreal	2010-09-23
6122085	Richmond	Richmond	Richmond,Richmund,Ricmondas,Ričmondas,lichimeondeu,lie zhi wen,ricamonda,ritchimondo,rytshmwnd, kwlwmbya albrytanyt,Ричмонд,Ричмънд,ريتشموند، كولومبيا البريطانية,رچمونڈ,ਰਿਚਮੋਂਡ,リッチモンド,列治文,리치먼드	49.17003	-123.13683	P	PPL	CA		02				182000		9	America/Vancouver	2010-01-29
